iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
01/03/2021,F,0-9,ASINTOMATICO,11298
01/03/2021,F,0-9,CRITICO,5
01/03/2021,F,0-9,LIEVE,2189
01/03/2021,F,0-9,PAUCI-SINTOMATICO,1432
01/03/2021,F,0-9,SEVERO,81
01/03/2021,F,10-19,ASINTOMATICO,18619
01/03/2021,F,10-19,CRITICO,5
01/03/2021,F,10-19,LIEVE,4371
01/03/2021,F,10-19,PAUCI-SINTOMATICO,3275
01/03/2021,F,10-19,SEVERO,77
01/03/2021,F,20-29,ASINTOMATICO,21767
01/03/2021,F,20-29,CRITICO,13
01/03/2021,F,20-29,LIEVE,5768
01/03/2021,F,20-29,PAUCI-SINTOMATICO,4576
01/03/2021,F,20-29,SEVERO,232
01/03/2021,F,30-39,ASINTOMATICO,22736
01/03/2021,F,30-39,CRITICO,30
01/03/2021,F,30-39,LIEVE,6873
01/03/2021,F,30-39,PAUCI-SINTOMATICO,5538
01/03/2021,F,30-39,SEVERO,486
01/03/2021,F,40-49,ASINTOMATICO,28528
01/03/2021,F,40-49,CRITICO,63
01/03/2021,F,40-49,LIEVE,9469
01/03/2021,F,40-49,PAUCI-SINTOMATICO,6977
01/03/2021,F,40-49,SEVERO,581
01/03/2021,F,50-59,ASINTOMATICO,30567
01/03/2021,F,50-59,CRITICO,126
01/03/2021,F,50-59,LIEVE,9381
01/03/2021,F,50-59,PAUCI-SINTOMATICO,7102
01/03/2021,F,50-59,SEVERO,1018
01/03/2021,F,60-69,ASINTOMATICO,19395
01/03/2021,F,60-69,CRITICO,254
01/03/2021,F,60-69,LIEVE,5672
01/03/2021,F,60-69,PAUCI-SINTOMATICO,4431
01/03/2021,F,60-69,SEVERO,1403
01/03/2021,F,70-79,ASINTOMATICO,14137
01/03/2021,F,70-79,CRITICO,309
01/03/2021,F,70-79,LIEVE,4238
01/03/2021,F,70-79,PAUCI-SINTOMATICO,2933
01/03/2021,F,70-79,SEVERO,2032
01/03/2021,F,80-89,ASINTOMATICO,12372
01/03/2021,F,80-89,CRITICO,138
01/03/2021,F,80-89,LIEVE,3049
01/03/2021,F,80-89,PAUCI-SINTOMATICO,2107
01/03/2021,F,80-89,SEVERO,2724
01/03/2021,F,>90,ASINTOMATICO,5217
01/03/2021,F,>90,CRITICO,34
01/03/2021,F,>90,LIEVE,1049
01/03/2021,F,>90,PAUCI-SINTOMATICO,739
01/03/2021,F,>90,SEVERO,851
01/03/2021,F,Non noto,ASINTOMATICO,22
01/03/2021,F,Non noto,LIEVE,<5
01/03/2021,F,Non noto,PAUCI-SINTOMATICO,<5
01/03/2021,F,Non noto,SEVERO,<5
01/03/2021,M,0-9,ASINTOMATICO,12284
01/03/2021,M,0-9,CRITICO,6
01/03/2021,M,0-9,LIEVE,2341
01/03/2021,M,0-9,PAUCI-SINTOMATICO,1536
01/03/2021,M,0-9,SEVERO,73
01/03/2021,M,10-19,ASINTOMATICO,20429
01/03/2021,M,10-19,CRITICO,<5
01/03/2021,M,10-19,LIEVE,4589
01/03/2021,M,10-19,PAUCI-SINTOMATICO,3377
01/03/2021,M,10-19,SEVERO,93
01/03/2021,M,20-29,ASINTOMATICO,22792
01/03/2021,M,20-29,CRITICO,19
01/03/2021,M,20-29,LIEVE,5821
01/03/2021,M,20-29,PAUCI-SINTOMATICO,4302
01/03/2021,M,20-29,SEVERO,247
01/03/2021,M,30-39,ASINTOMATICO,22363
01/03/2021,M,30-39,CRITICO,37
01/03/2021,M,30-39,LIEVE,6445
01/03/2021,M,30-39,PAUCI-SINTOMATICO,4528
01/03/2021,M,30-39,SEVERO,447
01/03/2021,M,40-49,ASINTOMATICO,27231
01/03/2021,M,40-49,CRITICO,155
01/03/2021,M,40-49,LIEVE,8569
01/03/2021,M,40-49,PAUCI-SINTOMATICO,5904
01/03/2021,M,40-49,SEVERO,1051
01/03/2021,M,50-59,ASINTOMATICO,30226
01/03/2021,M,50-59,CRITICO,400
01/03/2021,M,50-59,LIEVE,9334
01/03/2021,M,50-59,PAUCI-SINTOMATICO,6299
01/03/2021,M,50-59,SEVERO,1963
01/03/2021,M,60-69,ASINTOMATICO,20776
01/03/2021,M,60-69,CRITICO,657
01/03/2021,M,60-69,LIEVE,5933
01/03/2021,M,60-69,PAUCI-SINTOMATICO,3974
01/03/2021,M,60-69,SEVERO,2377
01/03/2021,M,70-79,ASINTOMATICO,13161
01/03/2021,M,70-79,CRITICO,687
01/03/2021,M,70-79,LIEVE,4104
01/03/2021,M,70-79,PAUCI-SINTOMATICO,2514
01/03/2021,M,70-79,SEVERO,2987
01/03/2021,M,80-89,ASINTOMATICO,7338
01/03/2021,M,80-89,CRITICO,170
01/03/2021,M,80-89,LIEVE,2285
01/03/2021,M,80-89,PAUCI-SINTOMATICO,1321
01/03/2021,M,80-89,SEVERO,2475
01/03/2021,M,>90,ASINTOMATICO,1517
01/03/2021,M,>90,CRITICO,19
01/03/2021,M,>90,LIEVE,395
01/03/2021,M,>90,PAUCI-SINTOMATICO,238
01/03/2021,M,>90,SEVERO,446
01/03/2021,M,Non noto,ASINTOMATICO,18
01/03/2021,M,Non noto,LIEVE,5
01/03/2021,M,Non noto,PAUCI-SINTOMATICO,<5
