iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
19/04/2022,F,0-9,ASINTOMATICO,60225
19/04/2022,F,0-9,CRITICO,<5
19/04/2022,F,0-9,LIEVE,8073
19/04/2022,F,0-9,PAUCI-SINTOMATICO,12637
19/04/2022,F,0-9,SEVERO,103
19/04/2022,F,10-19,ASINTOMATICO,80532
19/04/2022,F,10-19,CRITICO,10
19/04/2022,F,10-19,LIEVE,8897
19/04/2022,F,10-19,PAUCI-SINTOMATICO,16124
19/04/2022,F,10-19,SEVERO,71
19/04/2022,F,20-29,ASINTOMATICO,71160
19/04/2022,F,20-29,CRITICO,15
19/04/2022,F,20-29,LIEVE,7866
19/04/2022,F,20-29,PAUCI-SINTOMATICO,14603
19/04/2022,F,20-29,SEVERO,129
19/04/2022,F,30-39,ASINTOMATICO,90111
19/04/2022,F,30-39,CRITICO,17
19/04/2022,F,30-39,LIEVE,10901
19/04/2022,F,30-39,PAUCI-SINTOMATICO,18928
19/04/2022,F,30-39,SEVERO,236
19/04/2022,F,40-49,ASINTOMATICO,104433
19/04/2022,F,40-49,CRITICO,32
19/04/2022,F,40-49,LIEVE,13573
19/04/2022,F,40-49,PAUCI-SINTOMATICO,22820
19/04/2022,F,40-49,SEVERO,222
19/04/2022,F,50-59,ASINTOMATICO,99941
19/04/2022,F,50-59,CRITICO,56
19/04/2022,F,50-59,LIEVE,12880
19/04/2022,F,50-59,PAUCI-SINTOMATICO,20985
19/04/2022,F,50-59,SEVERO,327
19/04/2022,F,60-69,ASINTOMATICO,65004
19/04/2022,F,60-69,CRITICO,102
19/04/2022,F,60-69,LIEVE,7942
19/04/2022,F,60-69,PAUCI-SINTOMATICO,12378
19/04/2022,F,60-69,SEVERO,456
19/04/2022,F,70-79,ASINTOMATICO,43241
19/04/2022,F,70-79,CRITICO,119
19/04/2022,F,70-79,LIEVE,5754
19/04/2022,F,70-79,PAUCI-SINTOMATICO,8340
19/04/2022,F,70-79,SEVERO,845
19/04/2022,F,80-89,ASINTOMATICO,29501
19/04/2022,F,80-89,CRITICO,98
19/04/2022,F,80-89,LIEVE,4460
19/04/2022,F,80-89,PAUCI-SINTOMATICO,5924
19/04/2022,F,80-89,SEVERO,1337
19/04/2022,F,>90,ASINTOMATICO,10879
19/04/2022,F,>90,CRITICO,23
19/04/2022,F,>90,LIEVE,1611
19/04/2022,F,>90,PAUCI-SINTOMATICO,2205
19/04/2022,F,>90,SEVERO,569
19/04/2022,F,Non noto,ASINTOMATICO,16
19/04/2022,F,Non noto,CRITICO,<5
19/04/2022,F,Non noto,LIEVE,<5
19/04/2022,F,Non noto,PAUCI-SINTOMATICO,<5
19/04/2022,M,0-9,ASINTOMATICO,64370
19/04/2022,M,0-9,CRITICO,10
19/04/2022,M,0-9,LIEVE,8656
19/04/2022,M,0-9,PAUCI-SINTOMATICO,13236
19/04/2022,M,0-9,SEVERO,151
19/04/2022,M,10-19,ASINTOMATICO,78883
19/04/2022,M,10-19,CRITICO,10
19/04/2022,M,10-19,LIEVE,8412
19/04/2022,M,10-19,PAUCI-SINTOMATICO,14988
19/04/2022,M,10-19,SEVERO,60
19/04/2022,M,20-29,ASINTOMATICO,63711
19/04/2022,M,20-29,CRITICO,8
19/04/2022,M,20-29,LIEVE,6424
19/04/2022,M,20-29,PAUCI-SINTOMATICO,12110
19/04/2022,M,20-29,SEVERO,65
19/04/2022,M,30-39,ASINTOMATICO,74482
19/04/2022,M,30-39,CRITICO,23
19/04/2022,M,30-39,LIEVE,7958
19/04/2022,M,30-39,PAUCI-SINTOMATICO,13791
19/04/2022,M,30-39,SEVERO,107
19/04/2022,M,40-49,ASINTOMATICO,86457
19/04/2022,M,40-49,CRITICO,37
19/04/2022,M,40-49,LIEVE,9826
19/04/2022,M,40-49,PAUCI-SINTOMATICO,16568
19/04/2022,M,40-49,SEVERO,261
19/04/2022,M,50-59,ASINTOMATICO,87099
19/04/2022,M,50-59,CRITICO,125
19/04/2022,M,50-59,LIEVE,9989
19/04/2022,M,50-59,PAUCI-SINTOMATICO,16471
19/04/2022,M,50-59,SEVERO,505
19/04/2022,M,60-69,ASINTOMATICO,58026
19/04/2022,M,60-69,CRITICO,177
19/04/2022,M,60-69,LIEVE,6782
19/04/2022,M,60-69,PAUCI-SINTOMATICO,10227
19/04/2022,M,60-69,SEVERO,732
19/04/2022,M,70-79,ASINTOMATICO,39972
19/04/2022,M,70-79,CRITICO,196
19/04/2022,M,70-79,LIEVE,5345
19/04/2022,M,70-79,PAUCI-SINTOMATICO,7299
19/04/2022,M,70-79,SEVERO,1109
19/04/2022,M,80-89,ASINTOMATICO,22016
19/04/2022,M,80-89,CRITICO,108
19/04/2022,M,80-89,LIEVE,3519
19/04/2022,M,80-89,PAUCI-SINTOMATICO,4195
19/04/2022,M,80-89,SEVERO,1268
19/04/2022,M,>90,ASINTOMATICO,4310
19/04/2022,M,>90,CRITICO,19
19/04/2022,M,>90,LIEVE,739
19/04/2022,M,>90,PAUCI-SINTOMATICO,849
19/04/2022,M,>90,SEVERO,360
19/04/2022,M,Non noto,ASINTOMATICO,26
19/04/2022,M,Non noto,LIEVE,<5
19/04/2022,M,Non noto,PAUCI-SINTOMATICO,<5
