iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
27/07/2021,F,0-9,ASINTOMATICO,3055
27/07/2021,F,0-9,CRITICO,62
27/07/2021,F,0-9,LIEVE,684
27/07/2021,F,0-9,PAUCI-SINTOMATICO,551
27/07/2021,F,0-9,SEVERO,44
27/07/2021,F,10-19,ASINTOMATICO,6674
27/07/2021,F,10-19,CRITICO,221
27/07/2021,F,10-19,LIEVE,2449
27/07/2021,F,10-19,PAUCI-SINTOMATICO,2189
27/07/2021,F,10-19,SEVERO,69
27/07/2021,F,20-29,ASINTOMATICO,6879
27/07/2021,F,20-29,CRITICO,263
27/07/2021,F,20-29,LIEVE,2774
27/07/2021,F,20-29,PAUCI-SINTOMATICO,2521
27/07/2021,F,20-29,SEVERO,234
27/07/2021,F,30-39,ASINTOMATICO,6092
27/07/2021,F,30-39,CRITICO,300
27/07/2021,F,30-39,LIEVE,2513
27/07/2021,F,30-39,PAUCI-SINTOMATICO,1881
27/07/2021,F,30-39,SEVERO,391
27/07/2021,F,40-49,ASINTOMATICO,7235
27/07/2021,F,40-49,CRITICO,507
27/07/2021,F,40-49,LIEVE,3043
27/07/2021,F,40-49,PAUCI-SINTOMATICO,2080
27/07/2021,F,40-49,SEVERO,356
27/07/2021,F,50-59,ASINTOMATICO,7675
27/07/2021,F,50-59,CRITICO,585
27/07/2021,F,50-59,LIEVE,3001
27/07/2021,F,50-59,PAUCI-SINTOMATICO,2060
27/07/2021,F,50-59,SEVERO,518
27/07/2021,F,60-69,ASINTOMATICO,4458
27/07/2021,F,60-69,CRITICO,435
27/07/2021,F,60-69,LIEVE,1734
27/07/2021,F,60-69,PAUCI-SINTOMATICO,1250
27/07/2021,F,60-69,SEVERO,712
27/07/2021,F,70-79,ASINTOMATICO,3407
27/07/2021,F,70-79,CRITICO,358
27/07/2021,F,70-79,LIEVE,1412
27/07/2021,F,70-79,PAUCI-SINTOMATICO,737
27/07/2021,F,70-79,SEVERO,1059
27/07/2021,F,80-89,ASINTOMATICO,3273
27/07/2021,F,80-89,CRITICO,169
27/07/2021,F,80-89,LIEVE,972
27/07/2021,F,80-89,PAUCI-SINTOMATICO,606
27/07/2021,F,80-89,SEVERO,1423
27/07/2021,F,>90,ASINTOMATICO,1509
27/07/2021,F,>90,CRITICO,42
27/07/2021,F,>90,LIEVE,368
27/07/2021,F,>90,PAUCI-SINTOMATICO,228
27/07/2021,F,>90,SEVERO,426
27/07/2021,F,Non noto,ASINTOMATICO,13
27/07/2021,F,Non noto,PAUCI-SINTOMATICO,<5
27/07/2021,F,Non noto,SEVERO,<5
27/07/2021,M,0-9,ASINTOMATICO,3227
27/07/2021,M,0-9,CRITICO,63
27/07/2021,M,0-9,LIEVE,744
27/07/2021,M,0-9,PAUCI-SINTOMATICO,590
27/07/2021,M,0-9,SEVERO,50
27/07/2021,M,10-19,ASINTOMATICO,7800
27/07/2021,M,10-19,CRITICO,231
27/07/2021,M,10-19,LIEVE,2739
27/07/2021,M,10-19,PAUCI-SINTOMATICO,2356
27/07/2021,M,10-19,SEVERO,97
27/07/2021,M,20-29,ASINTOMATICO,8688
27/07/2021,M,20-29,CRITICO,285
27/07/2021,M,20-29,LIEVE,3579
27/07/2021,M,20-29,PAUCI-SINTOMATICO,3060
27/07/2021,M,20-29,SEVERO,212
27/07/2021,M,30-39,ASINTOMATICO,6648
27/07/2021,M,30-39,CRITICO,270
27/07/2021,M,30-39,LIEVE,2370
27/07/2021,M,30-39,PAUCI-SINTOMATICO,1957
27/07/2021,M,30-39,SEVERO,319
27/07/2021,M,40-49,ASINTOMATICO,6942
27/07/2021,M,40-49,CRITICO,440
27/07/2021,M,40-49,LIEVE,2644
27/07/2021,M,40-49,PAUCI-SINTOMATICO,1784
27/07/2021,M,40-49,SEVERO,562
27/07/2021,M,50-59,ASINTOMATICO,7398
27/07/2021,M,50-59,CRITICO,654
27/07/2021,M,50-59,LIEVE,2786
27/07/2021,M,50-59,PAUCI-SINTOMATICO,1915
27/07/2021,M,50-59,SEVERO,968
27/07/2021,M,60-69,ASINTOMATICO,4939
27/07/2021,M,60-69,CRITICO,616
27/07/2021,M,60-69,LIEVE,1923
27/07/2021,M,60-69,PAUCI-SINTOMATICO,1193
27/07/2021,M,60-69,SEVERO,1229
27/07/2021,M,70-79,ASINTOMATICO,3224
27/07/2021,M,70-79,CRITICO,506
27/07/2021,M,70-79,LIEVE,1343
27/07/2021,M,70-79,PAUCI-SINTOMATICO,693
27/07/2021,M,70-79,SEVERO,1513
27/07/2021,M,80-89,ASINTOMATICO,2047
27/07/2021,M,80-89,CRITICO,150
27/07/2021,M,80-89,LIEVE,781
27/07/2021,M,80-89,PAUCI-SINTOMATICO,383
27/07/2021,M,80-89,SEVERO,1230
27/07/2021,M,>90,ASINTOMATICO,505
27/07/2021,M,>90,CRITICO,18
27/07/2021,M,>90,LIEVE,149
27/07/2021,M,>90,PAUCI-SINTOMATICO,90
27/07/2021,M,>90,SEVERO,205
27/07/2021,M,Non noto,ASINTOMATICO,14
27/07/2021,M,Non noto,LIEVE,<5
27/07/2021,M,Non noto,PAUCI-SINTOMATICO,<5
