iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
07/12/2020,F,0-9,ASINTOMATICO,10359
07/12/2020,F,0-9,CRITICO,11
07/12/2020,F,0-9,LIEVE,2015
07/12/2020,F,0-9,PAUCI-SINTOMATICO,1155
07/12/2020,F,0-9,SEVERO,97
07/12/2020,F,10-19,ASINTOMATICO,21443
07/12/2020,F,10-19,CRITICO,5
07/12/2020,F,10-19,LIEVE,5894
07/12/2020,F,10-19,PAUCI-SINTOMATICO,3484
07/12/2020,F,10-19,SEVERO,106
07/12/2020,F,20-29,ASINTOMATICO,29358
07/12/2020,F,20-29,CRITICO,19
07/12/2020,F,20-29,LIEVE,10319
07/12/2020,F,20-29,PAUCI-SINTOMATICO,5562
07/12/2020,F,20-29,SEVERO,356
07/12/2020,F,30-39,ASINTOMATICO,28863
07/12/2020,F,30-39,CRITICO,30
07/12/2020,F,30-39,LIEVE,11622
07/12/2020,F,30-39,PAUCI-SINTOMATICO,6262
07/12/2020,F,30-39,SEVERO,607
07/12/2020,F,40-49,ASINTOMATICO,36952
07/12/2020,F,40-49,CRITICO,85
07/12/2020,F,40-49,LIEVE,16999
07/12/2020,F,40-49,PAUCI-SINTOMATICO,8584
07/12/2020,F,40-49,SEVERO,805
07/12/2020,F,50-59,ASINTOMATICO,39968
07/12/2020,F,50-59,CRITICO,153
07/12/2020,F,50-59,LIEVE,17902
07/12/2020,F,50-59,PAUCI-SINTOMATICO,9304
07/12/2020,F,50-59,SEVERO,1454
07/12/2020,F,60-69,ASINTOMATICO,23431
07/12/2020,F,60-69,CRITICO,317
07/12/2020,F,60-69,LIEVE,9845
07/12/2020,F,60-69,PAUCI-SINTOMATICO,5090
07/12/2020,F,60-69,SEVERO,1731
07/12/2020,F,70-79,ASINTOMATICO,16739
07/12/2020,F,70-79,CRITICO,343
07/12/2020,F,70-79,LIEVE,6855
07/12/2020,F,70-79,PAUCI-SINTOMATICO,3245
07/12/2020,F,70-79,SEVERO,2749
07/12/2020,F,80-89,ASINTOMATICO,16809
07/12/2020,F,80-89,CRITICO,211
07/12/2020,F,80-89,LIEVE,5558
07/12/2020,F,80-89,PAUCI-SINTOMATICO,2564
07/12/2020,F,80-89,SEVERO,3525
07/12/2020,F,>90,ASINTOMATICO,8595
07/12/2020,F,>90,CRITICO,46
07/12/2020,F,>90,LIEVE,1918
07/12/2020,F,>90,PAUCI-SINTOMATICO,980
07/12/2020,F,>90,SEVERO,1098
07/12/2020,F,Non noto,ASINTOMATICO,30
07/12/2020,F,Non noto,LIEVE,<5
07/12/2020,F,Non noto,PAUCI-SINTOMATICO,<5
07/12/2020,F,Non noto,SEVERO,<5
07/12/2020,M,0-9,ASINTOMATICO,11000
07/12/2020,M,0-9,CRITICO,5
07/12/2020,M,0-9,LIEVE,2257
07/12/2020,M,0-9,PAUCI-SINTOMATICO,1257
07/12/2020,M,0-9,SEVERO,135
07/12/2020,M,10-19,ASINTOMATICO,23830
07/12/2020,M,10-19,CRITICO,8
07/12/2020,M,10-19,LIEVE,6011
07/12/2020,M,10-19,PAUCI-SINTOMATICO,3385
07/12/2020,M,10-19,SEVERO,112
07/12/2020,M,20-29,ASINTOMATICO,30974
07/12/2020,M,20-29,CRITICO,21
07/12/2020,M,20-29,LIEVE,10207
07/12/2020,M,20-29,PAUCI-SINTOMATICO,5088
07/12/2020,M,20-29,SEVERO,284
07/12/2020,M,30-39,ASINTOMATICO,29529
07/12/2020,M,30-39,CRITICO,60
07/12/2020,M,30-39,LIEVE,10591
07/12/2020,M,30-39,PAUCI-SINTOMATICO,5368
07/12/2020,M,30-39,SEVERO,584
07/12/2020,M,40-49,ASINTOMATICO,33738
07/12/2020,M,40-49,CRITICO,160
07/12/2020,M,40-49,LIEVE,13828
07/12/2020,M,40-49,PAUCI-SINTOMATICO,6487
07/12/2020,M,40-49,SEVERO,1316
07/12/2020,M,50-59,ASINTOMATICO,38677
07/12/2020,M,50-59,CRITICO,520
07/12/2020,M,50-59,LIEVE,16179
07/12/2020,M,50-59,PAUCI-SINTOMATICO,7781
07/12/2020,M,50-59,SEVERO,2877
07/12/2020,M,60-69,ASINTOMATICO,25612
07/12/2020,M,60-69,CRITICO,887
07/12/2020,M,60-69,LIEVE,10212
07/12/2020,M,60-69,PAUCI-SINTOMATICO,4858
07/12/2020,M,60-69,SEVERO,3462
07/12/2020,M,70-79,ASINTOMATICO,15973
07/12/2020,M,70-79,CRITICO,915
07/12/2020,M,70-79,LIEVE,6978
07/12/2020,M,70-79,PAUCI-SINTOMATICO,2968
07/12/2020,M,70-79,SEVERO,4159
07/12/2020,M,80-89,ASINTOMATICO,9225
07/12/2020,M,80-89,CRITICO,291
07/12/2020,M,80-89,LIEVE,4153
07/12/2020,M,80-89,PAUCI-SINTOMATICO,1650
07/12/2020,M,80-89,SEVERO,3410
07/12/2020,M,>90,ASINTOMATICO,2049
07/12/2020,M,>90,CRITICO,31
07/12/2020,M,>90,LIEVE,754
07/12/2020,M,>90,PAUCI-SINTOMATICO,301
07/12/2020,M,>90,SEVERO,603
07/12/2020,M,Non noto,ASINTOMATICO,21
07/12/2020,M,Non noto,LIEVE,<5
07/12/2020,M,Non noto,PAUCI-SINTOMATICO,<5
07/12/2020,Non noto,30-39,ASINTOMATICO,<5
07/12/2020,Non noto,40-49,ASINTOMATICO,<5
