iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
10/05/2022,F,0-9,ASINTOMATICO,56629
10/05/2022,F,0-9,CRITICO,<5
10/05/2022,F,0-9,LIEVE,7785
10/05/2022,F,0-9,PAUCI-SINTOMATICO,12298
10/05/2022,F,0-9,SEVERO,98
10/05/2022,F,10-19,ASINTOMATICO,77615
10/05/2022,F,10-19,CRITICO,<5
10/05/2022,F,10-19,LIEVE,9057
10/05/2022,F,10-19,PAUCI-SINTOMATICO,16869
10/05/2022,F,10-19,SEVERO,59
10/05/2022,F,20-29,ASINTOMATICO,69997
10/05/2022,F,20-29,CRITICO,10
10/05/2022,F,20-29,LIEVE,8042
10/05/2022,F,20-29,PAUCI-SINTOMATICO,15108
10/05/2022,F,20-29,SEVERO,120
10/05/2022,F,30-39,ASINTOMATICO,85711
10/05/2022,F,30-39,CRITICO,14
10/05/2022,F,30-39,LIEVE,10676
10/05/2022,F,30-39,PAUCI-SINTOMATICO,19549
10/05/2022,F,30-39,SEVERO,203
10/05/2022,F,40-49,ASINTOMATICO,98197
10/05/2022,F,40-49,CRITICO,35
10/05/2022,F,40-49,LIEVE,13497
10/05/2022,F,40-49,PAUCI-SINTOMATICO,23577
10/05/2022,F,40-49,SEVERO,175
10/05/2022,F,50-59,ASINTOMATICO,99368
10/05/2022,F,50-59,CRITICO,51
10/05/2022,F,50-59,LIEVE,13293
10/05/2022,F,50-59,PAUCI-SINTOMATICO,22622
10/05/2022,F,50-59,SEVERO,295
10/05/2022,F,60-69,ASINTOMATICO,65521
10/05/2022,F,60-69,CRITICO,90
10/05/2022,F,60-69,LIEVE,7973
10/05/2022,F,60-69,PAUCI-SINTOMATICO,13553
10/05/2022,F,60-69,SEVERO,454
10/05/2022,F,70-79,ASINTOMATICO,45335
10/05/2022,F,70-79,CRITICO,99
10/05/2022,F,70-79,LIEVE,6070
10/05/2022,F,70-79,PAUCI-SINTOMATICO,9091
10/05/2022,F,70-79,SEVERO,777
10/05/2022,F,80-89,ASINTOMATICO,31256
10/05/2022,F,80-89,CRITICO,83
10/05/2022,F,80-89,LIEVE,4704
10/05/2022,F,80-89,PAUCI-SINTOMATICO,6799
10/05/2022,F,80-89,SEVERO,1288
10/05/2022,F,>90,ASINTOMATICO,11183
10/05/2022,F,>90,CRITICO,24
10/05/2022,F,>90,LIEVE,1636
10/05/2022,F,>90,PAUCI-SINTOMATICO,2428
10/05/2022,F,>90,SEVERO,520
10/05/2022,F,Non noto,ASINTOMATICO,16
10/05/2022,F,Non noto,CRITICO,<5
10/05/2022,F,Non noto,LIEVE,<5
10/05/2022,F,Non noto,PAUCI-SINTOMATICO,<5
10/05/2022,M,0-9,ASINTOMATICO,60816
10/05/2022,M,0-9,CRITICO,11
10/05/2022,M,0-9,LIEVE,8324
10/05/2022,M,0-9,PAUCI-SINTOMATICO,12838
10/05/2022,M,0-9,SEVERO,118
10/05/2022,M,10-19,ASINTOMATICO,75760
10/05/2022,M,10-19,CRITICO,6
10/05/2022,M,10-19,LIEVE,8439
10/05/2022,M,10-19,PAUCI-SINTOMATICO,15636
10/05/2022,M,10-19,SEVERO,63
10/05/2022,M,20-29,ASINTOMATICO,62499
10/05/2022,M,20-29,CRITICO,7
10/05/2022,M,20-29,LIEVE,6518
10/05/2022,M,20-29,PAUCI-SINTOMATICO,12336
10/05/2022,M,20-29,SEVERO,52
10/05/2022,M,30-39,ASINTOMATICO,71852
10/05/2022,M,30-39,CRITICO,16
10/05/2022,M,30-39,LIEVE,7854
10/05/2022,M,30-39,PAUCI-SINTOMATICO,14496
10/05/2022,M,30-39,SEVERO,101
10/05/2022,M,40-49,ASINTOMATICO,81295
10/05/2022,M,40-49,CRITICO,41
10/05/2022,M,40-49,LIEVE,9761
10/05/2022,M,40-49,PAUCI-SINTOMATICO,17074
10/05/2022,M,40-49,SEVERO,237
10/05/2022,M,50-59,ASINTOMATICO,85092
10/05/2022,M,50-59,CRITICO,110
10/05/2022,M,50-59,LIEVE,10058
10/05/2022,M,50-59,PAUCI-SINTOMATICO,17321
10/05/2022,M,50-59,SEVERO,447
10/05/2022,M,60-69,ASINTOMATICO,58103
10/05/2022,M,60-69,CRITICO,165
10/05/2022,M,60-69,LIEVE,6735
10/05/2022,M,60-69,PAUCI-SINTOMATICO,10907
10/05/2022,M,60-69,SEVERO,646
10/05/2022,M,70-79,ASINTOMATICO,41286
10/05/2022,M,70-79,CRITICO,173
10/05/2022,M,70-79,LIEVE,5447
10/05/2022,M,70-79,PAUCI-SINTOMATICO,7855
10/05/2022,M,70-79,SEVERO,1053
10/05/2022,M,80-89,ASINTOMATICO,23204
10/05/2022,M,80-89,CRITICO,105
10/05/2022,M,80-89,LIEVE,3693
10/05/2022,M,80-89,PAUCI-SINTOMATICO,4814
10/05/2022,M,80-89,SEVERO,1214
10/05/2022,M,>90,ASINTOMATICO,4460
10/05/2022,M,>90,CRITICO,14
10/05/2022,M,>90,LIEVE,768
10/05/2022,M,>90,PAUCI-SINTOMATICO,904
10/05/2022,M,>90,SEVERO,353
10/05/2022,M,Non noto,ASINTOMATICO,26
10/05/2022,M,Non noto,LIEVE,<5
10/05/2022,M,Non noto,PAUCI-SINTOMATICO,<5
