iss_date,SESSO,AGE_GROUP,STATO_CLINICO,CASI
30/12/2021,F,0-9,ASINTOMATICO,19029
30/12/2021,F,0-9,CRITICO,<5
30/12/2021,F,0-9,LIEVE,5614
30/12/2021,F,0-9,PAUCI-SINTOMATICO,6547
30/12/2021,F,0-9,SEVERO,80
30/12/2021,F,10-19,ASINTOMATICO,26738
30/12/2021,F,10-19,CRITICO,<5
30/12/2021,F,10-19,LIEVE,8247
30/12/2021,F,10-19,PAUCI-SINTOMATICO,11502
30/12/2021,F,10-19,SEVERO,54
30/12/2021,F,20-29,ASINTOMATICO,26014
30/12/2021,F,20-29,CRITICO,8
30/12/2021,F,20-29,LIEVE,8721
30/12/2021,F,20-29,PAUCI-SINTOMATICO,13739
30/12/2021,F,20-29,SEVERO,164
30/12/2021,F,30-39,ASINTOMATICO,24468
30/12/2021,F,30-39,CRITICO,20
30/12/2021,F,30-39,LIEVE,10288
30/12/2021,F,30-39,PAUCI-SINTOMATICO,13437
30/12/2021,F,30-39,SEVERO,263
30/12/2021,F,40-49,ASINTOMATICO,28531
30/12/2021,F,40-49,CRITICO,47
30/12/2021,F,40-49,LIEVE,13454
30/12/2021,F,40-49,PAUCI-SINTOMATICO,15546
30/12/2021,F,40-49,SEVERO,348
30/12/2021,F,50-59,ASINTOMATICO,24264
30/12/2021,F,50-59,CRITICO,124
30/12/2021,F,50-59,LIEVE,10940
30/12/2021,F,50-59,PAUCI-SINTOMATICO,12021
30/12/2021,F,50-59,SEVERO,537
30/12/2021,F,60-69,ASINTOMATICO,15009
30/12/2021,F,60-69,CRITICO,203
30/12/2021,F,60-69,LIEVE,6686
30/12/2021,F,60-69,PAUCI-SINTOMATICO,6967
30/12/2021,F,60-69,SEVERO,744
30/12/2021,F,70-79,ASINTOMATICO,10165
30/12/2021,F,70-79,CRITICO,194
30/12/2021,F,70-79,LIEVE,4318
30/12/2021,F,70-79,PAUCI-SINTOMATICO,4040
30/12/2021,F,70-79,SEVERO,1036
30/12/2021,F,80-89,ASINTOMATICO,6646
30/12/2021,F,80-89,CRITICO,89
30/12/2021,F,80-89,LIEVE,2061
30/12/2021,F,80-89,PAUCI-SINTOMATICO,2006
30/12/2021,F,80-89,SEVERO,1049
30/12/2021,F,>90,ASINTOMATICO,2736
30/12/2021,F,>90,CRITICO,27
30/12/2021,F,>90,LIEVE,665
30/12/2021,F,>90,PAUCI-SINTOMATICO,652
30/12/2021,F,>90,SEVERO,377
30/12/2021,F,Non noto,ASINTOMATICO,<5
30/12/2021,F,Non noto,PAUCI-SINTOMATICO,<5
30/12/2021,M,0-9,ASINTOMATICO,20617
30/12/2021,M,0-9,CRITICO,<5
30/12/2021,M,0-9,LIEVE,5968
30/12/2021,M,0-9,PAUCI-SINTOMATICO,6629
30/12/2021,M,0-9,SEVERO,104
30/12/2021,M,10-19,ASINTOMATICO,28033
30/12/2021,M,10-19,CRITICO,<5
30/12/2021,M,10-19,LIEVE,8278
30/12/2021,M,10-19,PAUCI-SINTOMATICO,10466
30/12/2021,M,10-19,SEVERO,58
30/12/2021,M,20-29,ASINTOMATICO,28078
30/12/2021,M,20-29,CRITICO,9
30/12/2021,M,20-29,LIEVE,8695
30/12/2021,M,20-29,PAUCI-SINTOMATICO,12585
30/12/2021,M,20-29,SEVERO,116
30/12/2021,M,30-39,ASINTOMATICO,24202
30/12/2021,M,30-39,CRITICO,32
30/12/2021,M,30-39,LIEVE,8535
30/12/2021,M,30-39,PAUCI-SINTOMATICO,11524
30/12/2021,M,30-39,SEVERO,197
30/12/2021,M,40-49,ASINTOMATICO,27127
30/12/2021,M,40-49,CRITICO,138
30/12/2021,M,40-49,LIEVE,11220
30/12/2021,M,40-49,PAUCI-SINTOMATICO,12592
30/12/2021,M,40-49,SEVERO,474
30/12/2021,M,50-59,ASINTOMATICO,24154
30/12/2021,M,50-59,CRITICO,274
30/12/2021,M,50-59,LIEVE,9948
30/12/2021,M,50-59,PAUCI-SINTOMATICO,10864
30/12/2021,M,50-59,SEVERO,907
30/12/2021,M,60-69,ASINTOMATICO,15662
30/12/2021,M,60-69,CRITICO,379
30/12/2021,M,60-69,LIEVE,6215
30/12/2021,M,60-69,PAUCI-SINTOMATICO,6287
30/12/2021,M,60-69,SEVERO,1095
30/12/2021,M,70-79,ASINTOMATICO,10181
30/12/2021,M,70-79,CRITICO,345
30/12/2021,M,70-79,LIEVE,4325
30/12/2021,M,70-79,PAUCI-SINTOMATICO,3660
30/12/2021,M,70-79,SEVERO,1456
30/12/2021,M,80-89,ASINTOMATICO,4492
30/12/2021,M,80-89,CRITICO,134
30/12/2021,M,80-89,LIEVE,1588
30/12/2021,M,80-89,PAUCI-SINTOMATICO,1361
30/12/2021,M,80-89,SEVERO,1012
30/12/2021,M,>90,ASINTOMATICO,899
30/12/2021,M,>90,CRITICO,14
30/12/2021,M,>90,LIEVE,298
30/12/2021,M,>90,PAUCI-SINTOMATICO,247
30/12/2021,M,>90,SEVERO,223
30/12/2021,M,Non noto,ASINTOMATICO,7
