iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
05/03/2021,28/01/2020,15
05/03/2021,29/01/2020,20
05/03/2021,30/01/2020,24
05/03/2021,31/01/2020,27
05/03/2021,01/02/2020,54
05/03/2021,02/02/2020,37
05/03/2021,03/02/2020,24
05/03/2021,04/02/2020,24
05/03/2021,05/02/2020,32
05/03/2021,06/02/2020,26
05/03/2021,07/02/2020,17
05/03/2021,08/02/2020,20
05/03/2021,09/02/2020,18
05/03/2021,10/02/2020,63
05/03/2021,11/02/2020,25
05/03/2021,12/02/2020,55
05/03/2021,13/02/2020,47
05/03/2021,14/02/2020,66
05/03/2021,15/02/2020,143
05/03/2021,16/02/2020,88
05/03/2021,17/02/2020,134
05/03/2021,18/02/2020,157
05/03/2021,19/02/2020,133
05/03/2021,20/02/2020,387
05/03/2021,21/02/2020,300
05/03/2021,22/02/2020,379
05/03/2021,23/02/2020,481
05/03/2021,24/02/2020,627
05/03/2021,25/02/2020,787
05/03/2021,26/02/2020,700
05/03/2021,27/02/2020,806
05/03/2021,28/02/2020,1143
05/03/2021,29/02/2020,1008
05/03/2021,01/03/2020,2259
05/03/2021,02/03/2020,1801
05/03/2021,03/03/2020,2040
05/03/2021,04/03/2020,1757
05/03/2021,05/03/2020,2390
05/03/2021,06/03/2020,2669
05/03/2021,07/03/2020,2859
05/03/2021,08/03/2020,3344
05/03/2021,09/03/2020,3956
05/03/2021,10/03/2020,5489
05/03/2021,11/03/2020,3729
05/03/2021,12/03/2020,4246
05/03/2021,13/03/2020,4740
05/03/2021,14/03/2020,4115
05/03/2021,15/03/2020,5209
05/03/2021,16/03/2020,4717
05/03/2021,17/03/2020,4029
05/03/2021,18/03/2020,4230
05/03/2021,19/03/2020,3759
05/03/2021,20/03/2020,5355
05/03/2021,21/03/2020,3320
05/03/2021,22/03/2020,3335
05/03/2021,23/03/2020,3807
05/03/2021,24/03/2020,3048
05/03/2021,25/03/2020,3241
05/03/2021,26/03/2020,2783
05/03/2021,27/03/2020,3013
05/03/2021,28/03/2020,2689
05/03/2021,29/03/2020,2089
05/03/2021,30/03/2020,3061
05/03/2021,31/03/2020,2145
05/03/2021,01/04/2020,3355
05/03/2021,02/04/2020,2160
05/03/2021,03/04/2020,2256
05/03/2021,04/04/2020,1875
05/03/2021,05/04/2020,1700
05/03/2021,06/04/2020,1960
05/03/2021,07/04/2020,1810
05/03/2021,08/04/2020,1802
05/03/2021,09/04/2020,1623
05/03/2021,10/04/2020,2198
05/03/2021,11/04/2020,1297
05/03/2021,12/04/2020,1439
05/03/2021,13/04/2020,1320
05/03/2021,14/04/2020,1549
05/03/2021,15/04/2020,1732
05/03/2021,16/04/2020,1372
05/03/2021,17/04/2020,1343
05/03/2021,18/04/2020,1123
05/03/2021,19/04/2020,885
05/03/2021,20/04/2020,1606
05/03/2021,21/04/2020,1017
05/03/2021,22/04/2020,1030
05/03/2021,23/04/2020,953
05/03/2021,24/04/2020,835
05/03/2021,25/04/2020,733
05/03/2021,26/04/2020,573
05/03/2021,27/04/2020,901
05/03/2021,28/04/2020,660
05/03/2021,29/04/2020,614
05/03/2021,30/04/2020,554
05/03/2021,01/05/2020,551
05/03/2021,02/05/2020,415
05/03/2021,03/05/2020,322
05/03/2021,04/05/2020,450
05/03/2021,05/05/2020,456
05/03/2021,06/05/2020,386
05/03/2021,07/05/2020,357
05/03/2021,08/05/2020,408
05/03/2021,09/05/2020,219
05/03/2021,10/05/2020,277
05/03/2021,11/05/2020,322
05/03/2021,12/05/2020,328
05/03/2021,13/05/2020,282
05/03/2021,14/05/2020,241
